DESCRIPTION,FAMILY_ID,Loblolly pine,Sugar pine,Norway spruce,Douglas-fir
OG0012505,10017,1,1,1,1
OG0012506,10018,1,1,1,1
OG0012507,10019,1,1,1,1
OG0012508,10020,1,1,1,1
OG0012509,10021,1,1,1,1
OG0012510,10022,0,2,1,1
OG0012511,10023,1,1,1,1
OG0012512,10024,1,1,1,1
OG0012513,10025,1,1,1,1
OG0012514,10026,1,1,1,1
OG0012515,10027,1,1,1,1
OG0012516,10028,1,1,1,1
OG0012517,10029,1,1,1,1
OG0012518,10030,1,1,1,1
OG0012519,10031,1,1,1,1
OG0012520,10032,1,1,1,1
OG0012521,10033,1,1,1,1
OG0012522,10034,1,1,1,1
OG0012523,10035,1,1,1,1
OG0012524,10036,1,1,1,1
OG0012525,10037,1,1,1,1
OG0012526,10038,1,1,1,1
OG0012527,10039,1,0,1,1
OG0012529,10040,1,1,1,1
OG0012531,10041,1,1,1,1
OG0012532,10042,1,1,1,1
OG0012533,10043,1,1,1,1
OG0012534,10044,1,1,1,1
OG0012535,10045,1,1,1,1
OG0012536,10046,1,1,1,1
OG0012537,10047,1,0,2,1
OG0012538,10048,1,1,1,1
OG0012539,10049,1,1,1,1
OG0012540,10050,1,1,1,1
OG0012541,10051,1,1,1,1
OG0012542,10052,0,0,1,3
OG0012543,10053,1,1,1,1
OG0012544,10054,1,1,1,1
OG0012545,10055,1,1,1,1
OG0012546,10056,1,1,1,1
OG0012547,10057,1,1,1,1
OG0012548,10058,1,1,1,1
OG0012549,10059,1,1,1,1
OG0012550,10060,1,1,1,1
OG0012551,10061,1,1,1,1
OG0012552,10062,1,1,1,1
OG0012554,10063,1,1,1,1
OG0012555,10064,1,1,1,1
OG0012556,10065,1,1,1,1
OG0012558,10066,1,1,1,1
OG0012559,10067,1,1,1,1
OG0012560,10068,1,1,1,1
OG0012561,10069,1,1,1,1
OG0012562,10070,1,1,1,1
OG0012565,10071,1,0,1,2
OG0012566,10072,0,0,2,2
OG0012567,10073,1,1,1,1
OG0012569,10074,1,1,1,1
OG0012570,10075,1,1,1,1
OG0012571,10076,1,1,1,1
OG0012572,10077,1,1,1,1
OG0012573,10078,1,1,1,1
OG0012574,10079,1,1,1,1
OG0012575,10080,1,1,1,1
OG0012576,10081,1,1,1,1
OG0012577,10082,1,1,1,1
OG0012578,10083,1,1,1,1
OG0012579,10084,1,1,1,1
OG0012580,10085,1,1,1,1
OG0012581,10086,1,1,1,1
OG0012582,10087,1,1,1,1
OG0012583,10088,1,1,1,1
OG0012584,10089,1,1,1,1
OG0012585,10090,1,1,1,1
OG0012586,10091,0,2,1,1
OG0012587,10092,1,1,1,1
OG0012588,10093,1,1,1,1
OG0012589,10094,1,1,1,1
OG0012590,10095,1,1,1,1
OG0012591,10096,1,1,1,1
OG0012592,10097,1,1,1,1
OG0012593,10098,1,1,1,1
OG0012594,10099,1,1,1,1
OG0012595,10100,1,1,1,1
OG0012596,10101,1,1,1,1
OG0012597,10102,1,1,1,1
OG0012598,10103,1,1,1,1
OG0012599,10104,1,1,1,1
OG0012600,10105,0,1,2,1
OG0012601,10106,1,1,1,1
OG0012602,10107,0,1,1,2
OG0012603,10108,1,1,1,1
OG0012604,10109,0,2,1,1
OG0012605,10110,1,1,1,1
OG0012606,10111,1,1,1,1
OG0012607,10112,1,1,1,1
OG0012608,10113,1,1,1,1
OG0012609,10114,1,1,1,1
OG0012610,10115,1,1,1,1
OG0012611,10116,1,1,1,1
OG0012612,10117,1,1,1,1
OG0012613,10118,1,1,1,1
OG0012614,10119,1,1,1,1
OG0012615,10120,1,0,1,1
OG0012616,10121,1,0,2,1
OG0012617,10122,1,1,1,1
OG0012618,10123,1,1,1,1
OG0012619,10124,2,0,1,1
OG0012620,10125,1,1,1,1
OG0012621,10126,1,1,1,1
OG0012622,10127,1,1,1,1
OG0012624,10128,1,1,1,1
OG0012625,10129,1,1,1,1
OG0012626,10130,1,1,1,1
OG0012627,10131,1,1,1,1
OG0012628,10132,1,1,1,1
OG0012629,10133,1,0,1,2
OG0012631,10134,1,1,1,1
OG0012632,10135,1,1,1,1
OG0012633,10136,1,0,1,2
OG0012634,10137,1,1,1,1
OG0012635,10138,1,1,1,1
OG0012636,10139,1,1,1,1
OG0012637,10140,1,1,1,1
OG0012638,10141,1,1,1,1
OG0012639,10142,1,1,1,1
OG0012640,10143,1,1,1,1
OG0012641,10144,1,1,1,1
OG0012643,10145,1,1,1,1
OG0012644,10146,1,1,1,1
OG0012645,10147,1,1,1,1
OG0012646,10148,1,1,1,1
OG0012647,10149,1,1,1,1
OG0012648,10150,1,1,1,1
OG0012649,10151,1,1,1,1
OG0012650,10152,1,1,1,1
OG0012651,10153,1,1,1,1
OG0012652,10154,1,1,1,1
OG0012653,10155,1,1,1,1
OG0012654,10156,1,1,1,1
OG0012655,10157,1,1,1,1
OG0012656,10158,1,1,1,1
OG0012657,10159,1,1,1,1
OG0012658,10160,1,1,1,1
OG0012659,10161,1,1,1,1
OG0012660,10162,1,1,1,1
OG0012661,10163,1,1,1,1
OG0012662,10164,1,1,1,1
OG0012663,10165,1,1,1,1
OG0012664,10166,1,1,1,1
OG0012665,10167,1,1,1,1
OG0012667,10168,1,1,1,1
OG0012668,10169,1,1,1,1
OG0012669,10170,1,1,1,1
OG0012670,10171,1,1,1,1
OG0012671,10172,1,1,1,1
OG0012672,10173,1,1,1,1
OG0012673,10174,0,2,1,1
OG0012674,10175,1,1,1,1
OG0012675,10176,1,1,1,1
OG0012676,10177,1,1,1,1
OG0012677,10178,1,1,1,1
OG0012678,10179,1,1,1,1
OG0012679,10180,1,1,1,1
OG0012680,10181,1,1,1,1
OG0012682,10182,1,1,1,1
OG0012683,10183,1,1,1,1
OG0012684,10184,1,1,1,1
OG0012685,10185,1,1,1,1
OG0012686,10186,1,1,1,1
OG0012687,10187,1,1,1,1
OG0012688,10188,1,1,1,1
OG0012689,10189,1,1,1,1
OG0012690,10190,1,1,1,1
OG0012691,10191,1,1,1,1
OG0012692,10192,2,0,1,1
OG0012693,10193,1,1,1,1
OG0012694,10194,0,1,1,2
OG0012695,10195,1,1,1,1
OG0012696,10196,1,1,1,1
OG0012697,10197,1,1,1,1
OG0012698,10198,1,1,1,1
OG0012699,10199,1,1,1,1
OG0012700,10200,1,1,1,1
OG0012701,10201,1,1,1,1
OG0012702,10202,1,1,1,1
OG0012703,10203,1,1,1,1
OG0012704,10204,1,1,1,1
OG0012705,10205,1,1,1,1
OG0012706,10206,1,1,1,1
OG0012707,10207,1,1,1,1
OG0012708,10208,1,1,1,1
OG0012709,10209,1,1,1,1
OG0012710,10210,1,0,1,1
OG0012711,10211,1,1,1,1
OG0012712,10212,1,1,1,1
OG0012714,10213,1,1,1,1
OG0012715,10214,1,1,1,1
OG0012716,10215,1,1,1,1
OG0012717,10216,1,1,1,1
OG0012718,10217,1,1,1,1
OG0012719,10218,1,1,1,1
OG0012720,10219,1,1,1,1
OG0012722,10220,1,1,1,1
OG0012723,10221,1,1,1,1
OG0012724,10222,2,0,1,1
OG0012725,10223,1,1,1,1
OG0012726,10224,1,1,1,1
OG0012727,10225,1,1,1,1
OG0012728,10226,1,1,1,1
OG0012729,10227,1,1,1,1
OG0012730,10228,1,1,1,1
OG0012731,10229,1,1,1,1
OG0012732,10230,1,1,1,1
OG0012733,10231,1,1,1,1
OG0012734,10232,1,1,1,1
OG0012735,10233,0,1,1,2
OG0012736,10234,1,1,1,1
OG0012737,10235,1,1,1,1
OG0012738,10236,1,1,1,1
OG0012739,10237,1,1,1,1
OG0012740,10238,0,0,2,2
OG0012742,10239,2,0,1,1
OG0012744,10240,0,2,1,1
OG0012745,10241,1,1,1,1
OG0012746,10242,1,1,1,1
OG0012747,10243,1,1,1,1
OG0012748,10244,1,1,1,1
OG0012749,10245,1,1,1,1
OG0012750,10246,1,1,1,1
OG0012751,10247,1,1,1,1
OG0012753,10248,2,0,1,1
OG0012754,10249,1,1,1,1
OG0012755,10250,1,1,1,1
OG0012756,10251,1,1,1,1
OG0012757,10252,1,1,1,1
OG0012758,10253,1,1,1,1
OG0012759,10254,1,1,1,1
OG0012760,10255,1,1,1,1
OG0012762,10256,1,1,1,1
OG0012763,10257,1,1,1,1
OG0012765,10258,1,1,1,1
OG0012766,10259,1,1,1,1
OG0012767,10260,1,1,1,1
OG0012768,10261,1,1,1,1
OG0012769,10262,1,1,1,1
OG0012770,10263,1,1,1,1
OG0012771,10264,1,1,1,1
OG0012773,10265,1,1,1,1
OG0012774,10266,1,1,1,1
OG0012775,10267,1,1,1,1
OG0012776,10268,1,1,1,1
OG0012777,10269,1,1,1,1
OG0012778,10270,1,1,1,1
OG0012779,10271,1,1,1,1
OG0012780,10272,1,1,1,1
OG0012781,10273,1,1,1,1
OG0012782,10274,0,1,1,2
OG0012783,10275,1,1,1,1
OG0012784,10276,1,1,1,1
OG0012785,10277,1,1,1,1
OG0012786,10278,1,1,1,1
OG0012787,10279,1,1,1,1
OG0012788,10280,1,1,1,1
OG0012789,10281,1,1,1,1
OG0012790,10282,1,1,1,1
OG0012791,10283,0,1,2,1
OG0012792,10284,1,1,1,1
OG0012793,10285,1,1,1,1
OG0012794,10286,1,1,1,1
OG0012795,10287,1,1,1,1
OG0012796,10288,1,1,1,1
OG0012797,10289,1,1,1,1
OG0012798,10290,1,1,1,1
OG0012799,10291,1,1,1,1
OG0012800,10292,1,1,1,1
OG0012801,10293,1,1,1,1
OG0012802,10294,1,1,1,1
OG0012803,10295,1,1,1,1
OG0012804,10296,1,1,1,1
OG0012805,10297,1,1,1,1
OG0012806,10298,1,1,1,1
OG0012807,10299,1,1,1,1
OG0012808,10300,1,1,1,1
OG0012809,10301,1,1,1,1
OG0012810,10302,1,1,1,1
OG0012811,10303,1,1,1,1
OG0012812,10304,1,1,1,1
OG0012813,10305,1,1,1,1
OG0012814,10306,1,1,1,1
OG0012815,10307,1,1,1,1
OG0012816,10308,1,1,1,1
OG0012817,10309,1,1,1,1
OG0012818,10310,1,1,1,1
OG0012819,10311,1,1,1,1
OG0012820,10312,1,1,1,1
OG0012821,10313,1,1,1,1
OG0012822,10314,1,1,1,1
OG0012823,10315,1,1,1,1
OG0012824,10316,1,1,1,1
OG0012825,10317,1,1,1,1
OG0012826,10318,1,1,1,1
OG0012827,10319,1,1,1,1
OG0012828,10320,1,1,1,1
OG0012829,10321,1,1,1,1
OG0012830,10322,0,1,1,2
OG0012831,10323,1,1,1,1
OG0012832,10324,1,1,1,1
OG0012833,10325,0,1,1,2
OG0012834,10326,1,1,1,1
OG0012835,10327,1,1,1,1
OG0012836,10328,1,1,1,1
OG0012837,10329,1,1,1,1
OG0012838,10330,1,1,1,1
OG0012839,10331,1,1,1,1
OG0012840,10332,0,1,2,1
OG0012841,10333,1,1,1,1
OG0012842,10334,1,1,1,1
OG0012843,10335,1,1,1,1
OG0012844,10336,1,1,1,1
OG0012845,10337,1,1,1,1
OG0012846,10338,1,0,2,1
OG0012847,10339,1,1,1,1
OG0012848,10340,1,1,1,1
OG0012850,10341,1,1,1,1
OG0012851,10342,1,1,1,1
OG0012852,10343,1,1,1,1
OG0012853,10344,1,1,1,1
OG0012854,10345,1,1,1,1
OG0012855,10346,0,1,2,1
OG0012856,10347,1,1,1,1
OG0012857,10348,1,1,1,1
OG0012858,10349,1,1,1,1
OG0012859,10350,1,1,1,1
OG0012860,10351,1,1,1,1
OG0012861,10352,1,1,1,1
OG0012862,10353,1,1,1,1
OG0012863,10354,1,1,1,1
OG0012864,10355,1,1,1,1
OG0012865,10356,1,1,1,1
OG0012866,10357,1,1,1,1
OG0012867,10358,2,0,1,1
OG0012868,10359,1,1,1,1
OG0012869,10360,1,1,1,1
OG0012870,10361,1,1,1,1
OG0012871,10362,1,1,1,1
OG0012872,10363,1,1,1,1
OG0012873,10364,1,1,1,1
OG0012874,10365,1,1,1,1
OG0012875,10366,1,1,1,1
OG0012876,10367,1,1,1,1
OG0012877,10368,1,1,1,1
OG0012878,10369,1,1,1,1
OG0012879,10370,1,1,1,1
OG0012880,10371,1,1,1,1
OG0012882,10372,1,1,1,1
OG0012884,10373,1,1,1,1
OG0012885,10374,1,1,1,1
OG0012886,10375,1,1,1,1
OG0012887,10376,1,1,1,1
OG0012888,10377,1,1,1,1
OG0012889,10378,1,1,1,1
OG0012892,10379,0,2,1,1
OG0012893,10380,1,1,1,1
OG0012894,10381,1,1,1,1
OG0012895,10382,1,1,1,1
OG0012896,10383,1,0,1,2
OG0012897,10384,1,1,1,1
OG0012898,10385,1,1,1,1
OG0012899,10386,1,1,1,1
OG0012900,10387,1,1,1,1
OG0012901,10388,1,1,1,1
OG0012902,10389,0,1,1,2
OG0012903,10390,1,1,1,1
OG0012904,10391,1,1,1,1
OG0012905,10392,1,1,1,1
OG0012906,10393,1,1,1,1
OG0012907,10394,1,1,1,1
OG0012908,10395,1,1,1,1
OG0012909,10396,1,1,1,1
OG0012910,10397,1,1,1,1
OG0012911,10398,1,1,1,1
OG0012912,10399,1,1,1,1
OG0012913,10400,1,1,1,1
OG0012914,10401,1,1,1,1
OG0012916,10402,1,1,1,1
OG0012917,10403,1,1,1,1
OG0012918,10404,1,1,1,1
OG0012920,10405,1,1,1,1
OG0012921,10406,1,1,1,1
OG0012922,10407,1,1,1,1
OG0012923,10408,1,1,1,1
OG0012925,10409,1,1,1,1
OG0012926,10410,1,1,1,1
OG0012927,10411,1,1,1,1
OG0012928,10412,1,1,1,1
OG0012929,10413,1,1,1,1
OG0012930,10414,1,1,1,1
OG0012931,10415,1,1,1,1
OG0012932,10416,0,1,1,2
OG0012933,10417,1,1,1,1
OG0012934,10418,1,1,1,1
OG0012935,10419,1,1,1,1
OG0012936,10420,1,1,1,1
OG0012937,10421,1,1,1,1
OG0012938,10422,1,1,1,1
OG0012939,10423,1,1,1,1
OG0012940,10424,1,0,1,2
OG0012941,10425,1,1,1,1
OG0012942,10426,1,1,1,1
OG0012943,10427,1,1,1,1
OG0012944,10428,1,1,1,1
OG0012945,10429,1,1,1,1
OG0012946,10430,1,1,1,1
OG0012947,10431,1,1,1,1
OG0012948,10432,1,1,1,1
OG0012949,10433,1,1,1,1
OG0012950,10434,1,1,1,1
OG0012951,10435,1,1,1,1
OG0012952,10436,1,1,1,1
OG0012953,10437,1,1,1,1
OG0012954,10438,1,1,1,1
OG0012955,10439,1,1,1,1
OG0012956,10440,0,2,1,1
OG0012957,10441,1,1,1,1
OG0012958,10442,1,1,1,1
OG0012959,10443,1,1,1,1
OG0012960,10444,1,1,1,1
OG0012961,10445,1,1,1,1
OG0012962,10446,1,1,1,1
OG0012963,10447,1,1,1,1
OG0012964,10448,1,1,1,1
OG0012965,10449,1,1,1,1
OG0012966,10450,1,1,1,1
OG0012967,10451,1,1,1,1
OG0012969,10452,1,1,1,1
OG0012970,10453,1,1,1,1
OG0012971,10454,1,1,1,1
OG0012972,10455,1,1,1,1
OG0012973,10456,1,1,1,1
OG0012974,10457,1,1,1,1
OG0012975,10458,0,1,1,2
OG0012976,10459,1,1,1,1
OG0012977,10460,1,1,1,1
OG0012978,10461,1,1,1,1
OG0012979,10462,1,1,1,1
OG0012980,10463,1,1,1,1
OG0012981,10464,1,1,1,1
OG0012982,10465,1,1,1,1
OG0012983,10466,1,1,1,1
OG0012984,10467,1,1,1,1
OG0012986,10468,1,1,1,1
OG0012987,10469,1,1,1,1
OG0012988,10470,1,1,1,1
OG0012989,10471,1,1,1,1
OG0012990,10472,1,1,1,1
OG0012991,10473,1,1,1,1
OG0012993,10474,1,1,1,1
OG0012994,10475,1,1,1,1
OG0012995,10476,1,1,1,1
OG0012996,10477,1,1,1,1
OG0012997,10478,1,1,1,1
OG0012998,10479,1,1,1,1
OG0012999,10480,1,1,1,1
OG0013000,10481,1,1,1,1
OG0013001,10482,1,1,1,1
OG0013002,10483,1,1,1,1
OG0013003,10484,1,1,1,1
OG0013004,10485,1,1,1,1
OG0013005,10486,1,1,1,1
OG0013006,10487,1,1,1,1
OG0013007,10488,1,1,1,1
OG0013009,10489,1,1,1,1
OG0013010,10490,1,1,1,1
OG0013011,10491,1,1,1,1
OG0013012,10492,1,1,1,1
OG0013013,10493,1,1,1,1
OG0013014,10494,1,1,1,1
OG0013015,10495,1,1,1,1
OG0013017,10496,1,1,1,1
OG0013018,10497,1,1,1,1
OG0013019,10498,1,1,1,1
OG0013020,10499,1,1,1,1
OG0013021,10500,1,1,1,1
OG0013022,10501,1,1,1,1
OG0013023,10502,1,1,1,1
OG0013024,10503,1,1,1,1
OG0013025,10504,1,1,1,1
OG0013026,10505,1,1,1,1
OG0013027,10506,1,1,1,1
OG0013028,10507,1,1,1,1
OG0013029,10508,1,1,1,1
OG0013030,10509,1,1,1,1
OG0013031,10510,2,0,1,1
OG0013032,10511,1,1,1,1
OG0013033,10512,1,1,1,1
OG0013034,10513,1,1,1,1
OG0013035,10514,1,1,1,1
OG0013036,10515,1,0,2,1
OG0013037,10516,1,1,1,1
OG0013038,10517,1,1,1,1
OG0013039,10518,1,1,1,1
OG0013040,10519,1,1,1,1
OG0013041,10520,1,1,1,1
OG0013042,10521,1,1,1,1
OG0013043,10522,1,1,1,1
OG0013044,10523,0,1,1,2
OG0013045,10524,1,1,1,1
OG0013046,10525,1,1,1,1
OG0013047,10526,1,1,1,1
OG0013050,10527,1,1,1,1
OG0013051,10528,1,1,1,1
OG0013052,10529,1,1,1,1
OG0013053,10530,1,1,1,1
OG0013054,10531,1,1,1,1
OG0013055,10532,1,1,1,1
OG0013056,10533,1,1,1,1
OG0013057,10534,1,1,1,1
OG0013058,10535,1,1,1,1
OG0013059,10536,1,1,1,1
OG0013060,10537,1,1,1,1
OG0013061,10538,1,1,1,1
OG0013062,10539,2,0,1,1
OG0013063,10540,1,1,1,1
OG0013064,10541,2,0,1,1
OG0013065,10542,0,2,1,1
OG0013066,10543,1,1,1,1
OG0013067,10544,1,1,1,1
OG0013068,10545,1,1,1,1
OG0013069,10546,1,1,1,1
OG0013070,10547,1,1,1,1
OG0013071,10548,1,1,1,1
OG0013072,10549,1,0,2,1
OG0013073,10550,1,1,1,1
OG0013074,10551,1,1,1,1
OG0013075,10552,1,1,1,1
OG0013076,10553,1,1,1,1
OG0013077,10554,1,1,1,1
OG0013078,10555,1,1,1,1
OG0013079,10556,2,0,1,1
OG0013080,10557,1,1,1,1
OG0013081,10558,1,1,1,1
OG0013083,10559,1,1,1,1
OG0013085,10560,1,1,1,1
OG0013086,10561,1,1,1,1
OG0013087,10562,1,1,1,1
OG0013088,10563,1,1,1,1
OG0013089,10564,1,1,1,1
OG0013090,10565,1,1,1,1
OG0013091,10566,1,1,1,1
OG0013092,10567,1,1,1,1
OG0013093,10568,1,1,1,1
OG0013094,10569,1,1,1,1
OG0013095,10570,1,1,1,1
OG0013096,10571,0,1,1,1
OG0013097,10572,1,1,1,1
OG0013098,10573,1,1,1,1
OG0013099,10574,1,1,1,1
OG0013100,10575,1,1,1,1
OG0013101,10576,1,1,1,1
OG0013102,10577,1,1,1,1
OG0013103,10578,1,0,2,1
OG0013104,10579,1,1,1,1
OG0013105,10580,1,1,1,1
OG0013106,10581,1,1,1,1
OG0013107,10582,1,1,1,1
OG0013108,10583,1,1,1,1
OG0013109,10584,1,1,1,1
OG0013110,10585,1,1,1,1
OG0013111,10586,1,1,1,1
OG0013112,10587,1,1,1,1
OG0013113,10588,1,1,1,1
OG0013114,10589,1,1,1,1
OG0013115,10590,1,1,1,1
OG0013116,10591,1,1,1,1
OG0013117,10592,1,1,1,1
OG0013118,10593,1,1,1,1
OG0013119,10594,1,1,1,1
OG0013120,10595,0,1,1,1
OG0013121,10596,1,1,1,1
OG0013122,10597,1,1,1,1
OG0013123,10598,1,1,1,1
OG0013124,10599,1,1,1,1
OG0013125,10600,1,1,1,1
OG0013126,10601,1,1,1,1
OG0013127,10602,1,1,1,1
OG0013128,10603,1,1,1,1
OG0013129,10604,1,1,1,1
OG0013130,10605,1,1,1,1
OG0013131,10606,1,1,1,1
OG0013132,10607,1,1,1,1
OG0013133,10608,1,1,1,1
OG0013134,10609,1,1,1,1
OG0013135,10610,1,1,1,1
OG0013136,10611,1,1,1,1
OG0013137,10612,1,1,1,1
OG0013138,10613,0,2,1,1
OG0013139,10614,1,1,1,1
OG0013140,10615,1,1,1,1
OG0013141,10616,1,1,1,1
OG0013142,10617,1,1,1,1
OG0013143,10618,1,1,1,1
OG0013144,10619,1,1,1,1
OG0013145,10620,1,1,1,1
OG0013146,10621,1,1,1,1
OG0013147,10622,1,1,1,1
OG0013148,10623,1,1,1,1
OG0013149,10624,1,1,1,1
OG0013151,10625,1,1,1,1
OG0013152,10626,1,1,1,1
OG0013153,10627,1,0,1,2
OG0013154,10628,1,1,1,1
OG0013155,10629,1,1,1,1
OG0013158,10630,1,1,1,1
OG0013159,10631,1,1,1,1
OG0013160,10632,1,1,1,1
OG0013161,10633,1,1,1,1
OG0013162,10634,1,1,1,1
OG0013163,10635,1,1,1,1
OG0013164,10636,1,1,1,1
OG0013165,10637,1,1,1,1
OG0013166,10638,1,1,1,1
OG0013167,10639,1,1,1,1
OG0013168,10640,1,1,1,1
OG0013169,10641,1,1,1,1
OG0013170,10642,1,1,1,1
OG0013171,10643,1,1,1,1
OG0013172,10644,1,1,1,1
OG0013173,10645,1,1,1,1
OG0013174,10646,1,1,1,1
OG0013175,10647,1,1,1,1
OG0013176,10648,1,1,1,1
OG0013177,10649,1,1,1,1
OG0013178,10650,1,1,1,1
OG0013179,10651,1,1,1,1
OG0013180,10652,1,1,1,1
OG0013181,10653,1,1,1,1
OG0013182,10654,1,1,1,1
OG0013183,10655,1,1,1,1
OG0013184,10656,1,1,1,1
OG0013185,10657,1,1,1,1
OG0013186,10658,1,1,1,1
OG0013187,10659,1,1,1,1
OG0013188,10660,1,1,1,1
OG0013189,10661,1,1,1,1
OG0013190,10662,1,1,1,1
OG0013191,10663,1,1,1,1
OG0013192,10664,1,1,1,1
OG0013193,10665,1,1,1,1
OG0013194,10666,1,1,1,1
OG0013195,10667,1,1,1,1
OG0013196,10668,1,1,1,1
OG0013197,10669,1,1,1,1
OG0013198,10670,1,1,1,1
OG0013199,10671,1,1,1,1
OG0013200,10672,1,1,1,1
OG0013201,10673,1,1,1,1
OG0013202,10674,1,1,1,1
OG0013203,10675,1,1,1,1
OG0013204,10676,1,1,1,1
OG0013205,10677,1,1,1,1
OG0013206,10678,1,1,1,1
OG0013207,10679,1,0,1,2
OG0013208,10680,1,1,1,1
OG0013209,10681,1,1,1,1
OG0013210,10682,1,1,1,1
OG0013211,10683,1,1,1,1
OG0013212,10684,1,1,1,1
OG0013214,10685,1,1,1,1
OG0013215,10686,1,1,1,1
OG0013216,10687,1,1,1,1
OG0013218,10688,1,1,1,1
OG0013219,10689,1,1,1,1
OG0013220,10690,1,1,1,1
OG0013221,10691,1,1,1,1
OG0013222,10692,1,1,1,1
OG0013223,10693,1,1,1,1
OG0013224,10694,1,1,1,1
OG0013225,10695,1,1,1,1
OG0013226,10696,1,1,1,1
OG0013227,10697,1,1,1,1
OG0013228,10698,1,1,1,1
OG0013229,10699,1,1,1,1
OG0013230,10700,1,1,1,1
OG0013231,10701,1,1,1,1
OG0013232,10702,1,1,1,1
OG0013233,10703,1,0,2,1
OG0013234,10704,1,1,1,1
OG0013235,10705,1,1,1,1
OG0013236,10706,1,0,1,2
OG0013237,10707,1,1,1,1
OG0013238,10708,1,1,1,1
OG0013239,10709,1,1,1,1
OG0013240,10710,1,1,1,1
OG0013241,10711,1,1,1,1
OG0013242,10712,1,1,1,1
OG0013243,10713,1,1,1,1
OG0013244,10714,1,1,1,1
OG0013245,10715,1,1,1,1
OG0013246,10716,1,1,1,1
OG0013247,10717,1,1,1,1
OG0013248,10718,1,1,1,1
OG0013249,10719,1,1,1,1
OG0013250,10720,1,1,1,1
OG0013251,10721,1,1,1,1
OG0013252,10722,1,1,1,1
OG0013253,10723,1,1,1,1
OG0013254,10724,1,1,1,1
OG0013255,10725,1,1,1,1
OG0013256,10726,1,1,1,1
OG0013257,10727,1,1,1,1
OG0013258,10728,1,1,1,1
OG0013259,10729,1,1,1,1
OG0013262,10730,1,1,1,1
OG0013263,10731,1,1,1,1
OG0013264,10732,1,1,1,1
OG0013265,10733,1,1,1,1
OG0013266,10734,1,1,1,1
OG0013267,10735,1,0,2,1
OG0013268,10736,1,1,1,1
OG0013269,10737,1,1,1,1
OG0013270,10738,1,1,1,1
OG0013271,10739,1,1,1,1
OG0013272,10740,1,1,1,1
OG0013273,10741,1,1,1,1
OG0013274,10742,1,1,1,1
OG0013275,10743,0,1,2,1
OG0013276,10744,1,1,1,1
OG0013277,10745,1,1,1,1
OG0013279,10746,1,1,1,1
OG0013280,10747,1,1,1,1
OG0013281,10748,1,1,1,1
OG0013282,10749,1,1,1,1
OG0013283,10750,1,1,1,1
OG0013284,10751,1,1,1,1
OG0013285,10752,1,1,1,1
OG0013286,10753,1,1,1,1
OG0013287,10754,1,1,1,1
OG0013288,10755,1,1,1,1
OG0013289,10756,1,1,1,1
OG0013290,10757,1,1,1,1
OG0013291,10758,1,1,1,1
OG0013292,10759,1,1,1,1
OG0013293,10760,1,1,1,1
OG0013294,10761,1,1,1,1
OG0013295,10762,1,1,1,1
OG0013296,10763,1,1,1,1
OG0013297,10764,1,1,1,1
OG0013298,10765,1,0,2,1
OG0013299,10766,1,0,1,2
OG0013300,10767,1,1,1,1
OG0013301,10768,1,1,1,1
OG0013302,10769,1,1,1,1
OG0013303,10770,1,1,1,1
OG0013304,10771,1,1,1,1
OG0013305,10772,1,1,1,1
OG0013306,10773,1,1,1,1
OG0013307,10774,1,1,1,1
OG0013308,10775,1,1,1,1
OG0013309,10776,1,1,1,1
OG0013310,10777,1,1,1,1
OG0013311,10778,1,1,1,1
OG0013312,10779,1,1,1,1
OG0013313,10780,1,1,1,1
OG0013314,10781,1,1,1,1
OG0013315,10782,1,1,1,1
OG0013316,10783,1,1,1,1
OG0013317,10784,1,1,1,1
OG0013318,10785,1,0,1,2
OG0013319,10786,1,1,1,1
OG0013321,10787,1,1,1,1
OG0013322,10788,1,1,1,1
OG0013323,10789,1,1,1,1
OG0013324,10790,1,1,1,1
OG0013325,10791,1,1,1,1
OG0013326,10792,1,1,1,1
OG0013327,10793,1,1,1,1
OG0013328,10794,1,1,1,1
OG0013329,10795,1,1,1,1
OG0013330,10796,1,1,1,1
OG0013331,10797,1,1,1,1
OG0013332,10798,1,1,1,1
OG0013333,10799,1,1,1,1
OG0013334,10800,1,1,1,1
OG0013335,10801,1,1,1,1
OG0013336,10802,1,1,1,1
OG0013337,10803,1,1,1,1
OG0013338,10804,1,1,1,1
OG0013339,10805,1,0,2,1
OG0013340,10806,1,1,1,1
OG0013341,10807,1,1,1,1
OG0013342,10808,1,1,1,1
OG0013343,10809,1,1,1,1
OG0013344,10810,1,1,1,1
OG0013345,10811,1,1,1,1
OG0013346,10812,2,0,1,1
OG0013347,10813,1,1,1,1
OG0013348,10814,1,1,1,1
OG0013349,10815,1,1,1,1
OG0013350,10816,1,1,1,1
OG0013351,10817,1,1,1,1
OG0013352,10818,1,1,1,1
OG0013353,10819,1,1,1,1
OG0013354,10820,1,1,1,1
OG0013355,10821,1,1,1,1
OG0013356,10822,1,1,1,1
OG0013357,10823,1,1,1,1
OG0013358,10824,1,1,1,1
OG0013359,10825,1,1,1,1
OG0013360,10826,1,1,1,1
OG0013361,10827,1,1,1,1
OG0013362,10828,1,1,1,1
OG0013363,10829,1,1,1,1
OG0013365,10830,1,1,1,1
OG0013367,10831,1,1,1,1
OG0013369,10832,1,1,1,1
OG0013371,10833,1,1,1,1
OG0013372,10834,1,1,1,1
OG0013373,10835,1,1,1,1
OG0013374,10836,1,1,1,1
