DESCRIPTION,FAMILY_ID,Arabidopsis,Cacao,Peach,Castor bean,Cassava,Poplar,Rice,Brachypodium,Sorghum,Setaria,Banana,Loblolly pine,Sugar pine,Norway spruce,Douglas-fir,Moss
OG0008660,6918,1,1,2,1,1,2,1,1,1,1,1,0,1,1,0,1
OG0008661,6919,1,1,2,0,0,2,1,1,0,1,1,1,0,3,1,0
OG0008662,6920,1,1,1,1,2,1,2,1,1,1,1,0,1,1,1,1
OG0008663,6921,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008664,6922,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
OG0008665,6923,1,1,1,2,1,1,2,2,1,2,1,0,0,1,1,0
OG0008666,6924,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0
OG0008667,6925,4,1,1,1,2,2,0,1,1,1,2,0,0,1,0,0
OG0008668,6926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008669,6927,1,1,1,1,2,1,1,1,1,1,2,1,0,1,1,1
OG0008670,6928,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1
OG0008671,6929,1,1,1,1,2,1,1,1,1,1,2,1,0,1,0,1
OG0008672,6930,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0
OG0008673,6931,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
OG0008674,6932,2,1,2,1,2,2,1,1,1,1,3,0,0,0,0,0
OG0008675,6933,3,1,1,1,1,2,0,0,0,0,2,1,0,2,1,1
OG0008676,6934,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
OG0008677,6935,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2
OG0008678,6936,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,1
OG0008679,6937,1,1,1,1,2,2,1,1,1,1,1,0,1,2,0,0
OG0008680,6938,1,1,1,1,1,6,1,1,1,1,2,0,0,0,0,0
OG0008682,6939,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1
OG0008683,6940,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008684,6941,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1
OG0008685,6942,1,1,1,1,1,1,1,1,1,2,1,0,0,1,1,2
OG0008687,6943,1,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1
OG0008688,6944,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,1
OG0008689,6945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008690,6946,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
OG0008691,6947,1,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0
OG0008692,6948,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
OG0008693,6949,2,1,1,1,1,2,0,1,1,1,1,1,0,1,1,1
OG0008694,6950,1,1,1,1,1,2,2,1,1,1,1,0,2,1,0,1
OG0008695,6951,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1
OG0008696,6952,1,1,1,0,1,2,1,1,1,1,1,1,1,1,0,3
OG0008697,6953,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0
OG0008698,6954,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008699,6955,1,1,1,1,2,1,1,1,1,1,1,0,0,1,1,1
OG0008700,6956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3
OG0008701,6957,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
OG0008702,6958,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008703,6959,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1
OG0008704,6960,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1
OG0008705,6961,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
OG0008706,6962,1,1,2,1,1,1,1,1,1,1,1,1,0,3,0,1
OG0008707,6963,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,1
OG0008708,6964,1,1,1,1,2,2,0,0,0,0,1,1,1,1,1,2
OG0008709,6965,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,3
OG0008710,6966,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
OG0008711,6967,1,1,1,1,2,2,1,1,1,1,1,1,0,2,0,1
OG0008712,6968,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1
OG0008713,6969,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,1
OG0008714,6970,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0
OG0008715,6971,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1
OG0008716,6972,1,1,1,1,2,2,1,1,1,1,1,1,0,1,0,2
OG0008717,6973,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,0
OG0008718,6974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008719,6975,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1
OG0008720,6976,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1
OG0008721,6977,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
OG0008722,6978,2,1,1,1,2,1,1,1,1,1,1,0,1,1,0,2
OG0008723,6979,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,1
OG0008724,6980,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1
OG0008725,6981,1,1,3,1,1,3,1,1,1,1,1,1,0,0,0,0
OG0008726,6982,1,1,1,1,2,2,1,1,1,1,1,0,2,1,1,0
OG0008727,6983,1,1,1,1,2,1,2,2,2,2,2,0,0,0,0,0
OG0008728,6984,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1
OG0008729,6985,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
OG0008730,6986,1,1,0,1,2,1,2,1,2,2,2,1,0,1,0,0
OG0008731,6987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0
OG0008732,6988,1,0,1,1,1,1,1,1,1,2,0,2,1,1,2,0
OG0008733,6989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
OG0008734,6990,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2
OG0008735,6991,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1
OG0008737,6992,1,1,1,2,2,1,1,1,1,1,1,1,0,1,1,1
OG0008738,6993,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008739,6994,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1
OG0008740,6995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
OG0008741,6996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
OG0008742,6997,1,1,1,1,1,3,3,2,1,1,2,0,0,0,0,0
OG0008743,6998,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
OG0008744,6999,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,2
OG0008745,7000,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,0
OG0008746,7001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008747,7002,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,2
OG0008748,7003,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
OG0008749,7004,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008750,7005,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1
OG0008751,7006,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008752,7007,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
OG0008753,7008,1,1,2,1,0,2,1,1,1,1,1,0,1,1,0,1
OG0008754,7009,1,1,1,1,2,1,1,1,1,1,2,1,1,1,0,1
OG0008755,7010,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1
OG0008756,7011,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1
OG0008757,7012,1,1,1,1,1,2,1,1,1,1,1,1,0,1,0,2
OG0008758,7013,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1
OG0008759,7014,1,1,1,1,1,1,1,1,1,2,1,0,0,1,1,1
OG0008760,7015,1,1,1,1,1,2,1,1,1,1,4,0,0,0,0,0
OG0008761,7016,2,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1
OG0008762,7017,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0
OG0008763,7018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008764,7019,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1
OG0008765,7020,1,1,1,1,2,2,1,1,1,2,2,1,0,1,0,0
OG0008766,7021,1,1,1,1,1,1,0,0,0,0,1,3,1,1,1,1
OG0008767,7022,1,1,1,1,1,2,1,2,1,1,1,1,0,1,1,1
OG0008768,7023,1,1,1,1,1,1,1,1,1,1,1,0,4,1,0,1
OG0008769,7024,1,1,1,1,1,2,0,1,1,1,1,0,1,1,1,2
OG0008770,7025,1,1,1,1,1,1,1,1,1,2,1,0,2,1,1,1
OG0008771,7026,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
OG0008772,7027,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,3
OG0008773,7028,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1
OG0008774,7029,1,1,1,0,0,1,1,1,1,2,1,1,2,2,0,1
OG0008775,7030,1,1,2,1,1,2,1,1,1,0,1,2,1,2,0,0
OG0008776,7031,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1
OG0008777,7032,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
OG0008778,7033,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,2
OG0008779,7034,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008780,7035,1,1,1,1,2,1,0,0,0,0,0,6,2,1,1,0
OG0008781,7036,1,1,1,1,2,2,1,1,1,1,1,0,0,2,0,1
OG0008782,7037,1,1,1,1,2,2,1,1,1,1,5,0,0,0,0,0
OG0008783,7038,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2
OG0008784,7039,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
OG0008785,7040,2,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1
OG0008786,7041,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,2
OG0008787,7042,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0
OG0008788,7043,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
OG0008789,7044,1,1,1,1,1,2,1,1,1,1,2,0,1,1,1,1
OG0008790,7045,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0
OG0008791,7046,1,1,1,2,4,2,1,1,1,1,2,0,0,0,0,0
OG0008792,7047,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
OG0008793,7048,2,1,1,1,1,2,1,1,1,1,1,1,0,2,0,1
OG0008794,7049,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2
OG0008795,7050,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
OG0008796,7051,1,1,1,1,1,1,0,1,0,2,1,1,1,1,2,2
OG0008797,7052,1,1,1,1,1,2,1,1,1,1,3,1,1,1,0,0
OG0008798,7053,1,1,1,1,2,2,1,1,1,1,5,0,0,0,0,0
OG0008799,7054,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1
OG0008800,7055,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1
OG0008801,7056,1,1,1,1,2,1,1,2,3,2,1,0,0,0,0,0
OG0008802,7057,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1
OG0008803,7058,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008804,7059,1,1,1,1,1,2,1,1,1,1,3,0,0,1,0,0
OG0008805,7060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
OG0008806,7061,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1
OG0008807,7062,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,1
OG0008808,7063,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008809,7064,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1
OG0008810,7065,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008811,7066,2,1,1,0,1,1,2,1,1,1,1,1,0,1,1,1
OG0008812,7067,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
OG0008813,7068,1,1,1,1,2,1,1,1,1,1,1,0,1,3,0,1
OG0008814,7069,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
OG0008815,7070,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1
OG0008816,7071,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
OG0008817,7072,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008818,7073,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1
OG0008819,7074,1,1,1,1,1,2,1,1,1,1,1,1,0,2,0,2
OG0008820,7075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008821,7076,2,1,1,1,1,1,2,1,2,1,1,0,1,1,0,1
OG0008822,7077,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1
OG0008823,7078,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0
OG0008824,7079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008825,7080,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1
OG0008826,7081,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
OG0008827,7082,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1
OG0008828,7083,1,1,1,1,2,1,1,1,1,1,2,1,0,1,1,1
OG0008829,7084,1,1,1,1,2,2,1,1,1,1,2,0,0,1,0,2
OG0008830,7085,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
OG0008831,7086,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1
OG0008832,7087,2,1,1,1,2,2,1,1,2,2,2,0,0,0,0,0
OG0008833,7088,1,1,1,1,1,1,2,1,1,1,1,1,0,3,0,1
OG0008834,7089,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3
OG0008835,7090,1,1,1,1,1,2,1,1,1,2,1,1,0,1,1,1
OG0008836,7091,1,1,1,1,3,2,2,2,1,2,1,0,0,0,0,0
OG0008837,7092,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,1
OG0008838,7093,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
OG0008839,7094,1,1,1,1,1,2,0,1,1,1,1,1,2,1,1,1
OG0008840,7095,1,1,1,1,1,2,1,1,1,1,6,0,0,0,0,0
OG0008841,7096,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008842,7097,1,1,1,1,1,1,0,1,1,1,1,2,2,2,1,0
OG0008843,7098,2,1,1,1,1,1,1,1,1,1,2,0,1,1,0,1
OG0008844,7099,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0
OG0008845,7100,2,1,1,1,3,2,2,2,1,1,1,0,0,0,0,0
OG0008846,7101,1,1,1,1,1,2,1,1,1,1,1,1,0,2,1,1
OG0008847,7102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008848,7103,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0
OG0008849,7104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008850,7105,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3
OG0008851,7106,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,2
OG0008852,7107,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1
OG0008853,7108,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1
OG0008854,7109,1,1,2,1,1,1,1,1,1,1,2,1,0,2,0,1
OG0008855,7110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
OG0008856,7111,1,1,1,1,1,1,1,1,2,1,1,2,1,1,0,1
OG0008857,7112,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1
OG0008858,7113,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,1
OG0008859,7114,1,1,1,1,2,2,1,1,1,1,1,1,0,1,0,2
OG0008860,7115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008861,7116,1,1,1,1,1,1,1,1,1,0,2,2,1,1,1,1
OG0008863,7117,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,0
OG0008864,7118,2,2,2,1,4,2,0,1,1,1,1,0,0,0,0,0
OG0008865,7119,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1
OG0008866,7120,1,1,1,1,1,1,1,1,1,2,1,0,1,2,1,1
OG0008867,7121,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008868,7122,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2
OG0008869,7123,1,1,1,1,2,2,1,1,1,1,0,1,1,1,1,1
OG0008870,7124,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1
OG0008871,7125,2,2,1,1,2,1,2,1,0,3,2,0,0,0,0,0
OG0008872,7126,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
OG0008873,7127,1,1,1,1,2,1,2,2,2,1,1,0,0,1,0,1
OG0008875,7128,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,1
OG0008876,7129,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0
OG0008877,7130,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1
OG0008878,7131,1,1,1,1,2,2,1,1,1,1,2,1,0,1,0,0
OG0008879,7132,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008880,7133,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1
OG0008882,7134,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
OG0008883,7135,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008884,7136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
OG0008885,7137,1,1,1,1,2,2,1,2,2,2,2,0,0,0,0,0
OG0008886,7138,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
OG0008887,7139,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
OG0008889,7140,1,1,1,1,1,1,2,1,1,2,1,0,0,1,0,1
OG0008890,7141,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1
OG0008891,7142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
OG0008892,7143,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,1
OG0008893,7144,1,1,1,1,1,2,1,1,1,1,2,1,0,1,1,1
OG0008894,7145,2,1,1,1,2,2,2,1,0,1,1,0,1,0,0,1
OG0008895,7146,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1
OG0008896,7147,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008897,7148,1,1,1,2,1,1,2,2,1,2,1,0,0,0,0,1
OG0008898,7149,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1
OG0008899,7150,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,2
OG0008900,7151,1,1,1,2,1,2,1,1,1,2,1,0,0,0,0,2
OG0008901,7152,1,1,1,1,1,1,1,1,1,2,1,0,1,2,0,1
OG0008902,7153,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1
OG0008903,7154,1,1,1,1,0,2,1,1,1,1,1,2,1,1,1,1
OG0008904,7155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
OG0008905,7156,1,1,1,1,1,2,1,1,1,1,0,2,1,1,1,1
OG0008906,7157,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008907,7158,1,1,0,1,2,2,1,1,1,1,1,0,0,2,2,1
OG0008908,7159,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,1
OG0008909,7160,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008910,7161,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1
OG0008911,7162,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
OG0008912,7163,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1
OG0008913,7164,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,1
OG0008914,7165,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008915,7166,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008916,7167,1,1,1,1,1,2,0,1,1,1,2,1,1,1,1,0
OG0008917,7168,1,1,1,1,1,2,1,1,1,2,1,1,0,1,0,1
OG0008918,7169,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1
OG0008919,7170,1,1,1,1,1,1,1,1,2,1,1,0,1,3,0,1
OG0008920,7171,1,1,1,1,2,2,1,1,1,1,1,0,1,2,0,1
OG0008921,7172,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0
OG0008922,7173,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1
OG0008923,7174,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,1
OG0008924,7175,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008925,7176,2,3,1,1,2,1,1,1,1,2,1,0,0,0,0,0
OG0008926,7177,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008927,7178,1,1,1,1,1,2,1,1,0,1,1,1,0,3,1,1
OG0008928,7179,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1
OG0008929,7180,1,1,1,1,2,1,1,1,1,1,2,1,0,1,1,1
OG0008930,7181,1,1,1,1,1,1,1,1,1,0,1,0,1,4,1,1
OG0008931,7182,1,1,1,1,1,1,2,2,3,3,1,0,0,0,0,0
OG0008932,7183,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1
OG0008933,7184,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008934,7185,1,1,1,1,2,4,1,1,1,1,2,0,0,0,0,0
OG0008935,7186,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0
OG0008936,7187,1,1,2,1,1,1,1,1,1,1,1,0,0,2,1,1
OG0008937,7188,1,1,2,2,2,2,1,1,1,1,3,0,0,0,0,0
OG0008938,7189,1,1,1,1,1,1,2,2,1,1,1,0,1,1,0,1
OG0008939,7190,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
OG0008940,7191,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,1
OG0008941,7192,2,2,1,1,2,1,1,1,1,0,5,0,0,0,0,0
OG0008942,7193,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1
OG0008943,7194,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0
OG0008944,7195,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,2
OG0008945,7196,1,1,1,1,2,2,1,1,1,1,1,0,1,2,0,1
OG0008946,7197,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008947,7198,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1
OG0008948,7199,1,1,1,1,2,2,1,1,1,0,2,1,0,1,0,0
OG0008949,7200,3,1,1,2,2,1,1,1,1,1,0,1,1,1,0,0
OG0008950,7201,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008951,7202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008952,7203,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1
OG0008953,7204,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008954,7205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
OG0008955,7206,1,1,1,1,2,2,1,1,1,1,1,1,0,2,0,0
OG0008956,7207,1,1,1,1,1,1,1,1,1,1,2,0,1,2,1,1
OG0008957,7208,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
OG0008958,7209,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008959,7210,1,1,1,1,1,1,1,1,1,1,3,0,0,2,1,1
OG0008960,7211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008961,7212,1,1,1,1,1,1,2,1,0,1,5,1,0,1,0,0
OG0008962,7213,1,0,1,1,1,1,1,1,1,1,1,4,1,1,0,0
OG0008963,7214,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,3
OG0008964,7215,1,1,1,1,1,0,1,1,1,1,1,3,1,1,0,0
OG0008965,7216,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
OG0008966,7217,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
OG0008967,7218,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008968,7219,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
OG0008969,7220,2,1,1,1,2,2,1,1,1,1,1,0,1,1,0,1
OG0008970,7221,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008971,7222,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2
OG0008972,7223,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1
OG0008973,7224,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,1
OG0008974,7225,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1
OG0008975,7226,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0
OG0008976,7227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008977,7228,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,2
OG0008978,7229,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,1
OG0008979,7230,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0
OG0008980,7231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008981,7232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008982,7233,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,1
OG0008983,7234,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0008984,7235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
OG0008985,7236,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0008986,7237,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,2
OG0008987,7238,1,1,1,1,2,1,1,1,1,0,1,1,1,1,2,0
OG0008988,7239,1,1,1,2,1,1,2,1,1,1,1,0,0,1,0,1
OG0008989,7240,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1
OG0008990,7241,1,1,1,1,2,3,1,1,1,1,3,0,0,0,0,0
OG0008992,7242,1,1,1,1,1,1,1,1,1,1,2,0,1,2,1,1
OG0008993,7243,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,2
OG0008994,7244,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1
OG0008995,7245,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0
OG0008996,7246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0008997,7247,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1
OG0008998,7248,1,1,1,1,1,2,1,1,1,1,1,0,1,1,2,1
OG0008999,7249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
OG0009000,7250,1,1,2,1,0,2,1,1,1,2,1,1,0,1,1,1
OG0009001,7251,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,2
OG0009002,7252,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1
OG0009003,7253,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
OG0009004,7254,1,1,2,1,1,1,1,1,1,0,2,2,0,1,0,1
OG0009005,7255,1,1,1,1,1,1,1,2,1,2,1,1,1,1,0,1
